rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
40260.90000009537,{worker_id:682e51c62942ef847cd56edf},id_enter,40266,id_enter,GW/jukebox.jpg; GW/soldier.jpg; GW/basket.jpg; GW/gong.jpg; GW/dustpan.jpg; GW/teeth.jpg; GW/wheelchair.jpg; GW/paint.jpg; GW/globe.jpg; GW/barrel.jpg; GW/camera.jpg; GW/hat.jpg; GW/snail.jpg,,,,,,,,,,,,,,,,,
18527.799999952316,,fullscreen,58802,fullscreen,,0,,,,,,,,,,,,,,,,
25690.799999952316,,intro_1,84497,instruct,,0,,,,,,,,,,,,,,,,
20125.800000190735,,intro_2,104625,instruct,,1,Next,,,,,,,,,,,,,,,
11839.200000047684,,intro_3,116466,instruct,,1,Next,,,,,,,,,,,,,,,
null,,learn_prac_1,118477,lean_prac_1,,,,null,,,,,,,,,,,,,,
null,,html-keyboard-response,119481,<p></p>,,,,null,,,,,,,,,,,,,,
8653.400000095367,,intro_1,128137,instruct,,0,,,,,,,,,,,,,,,,
11214.900000095367,,intro_2,139354,instruct,,1,Next,,,,,,,,,,,,,,,
null,,learn_prac_2,141357,lean_prac_2,,,,null,,,,,,,,,,,,,,
null,,html-keyboard-response,142364,<p></p>,,,,null,,,,,,,,,,,,,,
11186.900000095367,,intro_1,153554,instruct,,0,,,,,,,,,,,,,,,,
6229.799999952316,,intro_2,159785,instruct,,1,Next,,,,,,,,,,,,,,,
45574.799999952316,,intro_3,205362,instruct,,1,Next,,,,,,,,,,,,,,,
null,,prac_atten_color_black,205870,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,206767,prac_stop_color,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,208772,black_plus_sign,,,,null,,,,,,,,,,,,,,
6537.5,,attentioncheck_help,215315,instruct,,,,32,,,,,,,,,,,,,,
null,,prac_atten_color_black,215823,black_plus_sign,,,,null,,,,,,,,,,,,,,
773.5999999046326,,prac_atten_color,216791,prac_stop_color,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,218795,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,219239,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,220050,prac_stop_color,,,,null,,,,,,,,,,,,,,
104.29999995231628,,prac_atten_color_black,222054,black_plus_sign,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,222655,black_plus_sign,,,,null,,,,,,,,,,,,,,
623.7999999523163,,prac_atten_color,223701,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,225705,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,226069,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,226616,prac_stop_color,,,,null,,,,,,,,,,,,,,
127.30000019073486,,prac_atten_color_black,228620,black_plus_sign,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,229482,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,230131,prac_stop_color,,,,null,,,,,,,,,,,,,,
174.09999990463257,,prac_atten_color_black,232133,black_plus_sign,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,232892,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,233628,prac_stop_color,,,,null,,,,,,,,,,,,,,
46.09999990463257,,prac_atten_color_black,235631,black_plus_sign,,,,50,,,,,,,,,,,,,,
5335.400000095367,,attentioncheck_help,240970,instruct,,,,32,,,,,,,,,,,,,,
null,,prac_atten_color_black,241639,black_plus_sign,,,,null,,,,,,,,,,,,,,
806.3999998569489,,prac_atten_color,242651,prac_stop_color,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,244654,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,245053,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,245522,prac_stop_color,,,,null,,,,,,,,,,,,,,
326.5,,prac_atten_color_black,247527,black_plus_sign,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,248469,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color,249037,prac_stop_color,,,,null,,,,,,,,,,,,,,
636.3999998569489,,prac_atten_color_black,251041,black_plus_sign,,,,49,,,,,,,,,,,,,,
6467.400000095367,,attentioncheck_feedback,257513,cross_check_feedback,,0,,,,,,,,,,,,,,,,
8092.200000047684,,last_instruct,265607,instruct,,,,32,,,,,,,,,,,,,,
null,,learn_phase(without_color),267610,black_plus_sign,,,,null,GW/gong.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),268069,green,,,,null,GW/gong.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,268573,green,,,,null,GW/gong.jpg,GW/hat.jpg,,,,,,,,,,,,
1552.6999998092651,,rt_thecrossant_black,270126,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,270233,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),272239,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),272871,green,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,273375,green,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
831.5,,rt_thecrossant_black,274754,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,274860,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),276867,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),277438,green,,,,null,GW/wheelchair.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,277940,green,,,,null,GW/wheelchair.jpg,GW/globe.jpg,,,,,,,,,,,,
1237,,rt_thecrossant_black,279380,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,279485,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),281492,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),282255,green,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,282772,green,,,,null,GW/wheelchair.jpg,GW/snail.jpg,,,,,,,,,,,,
956.5999999046326,,rt_thecrossant_black,284017,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,284122,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),286128,black_plus_sign,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),287000,blue,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,287505,blue,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
885.2999999523163,,rt_thecrossant_black,288644,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,288750,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),290758,black_plus_sign,,,,null,GW/jukebox.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),291614,blue,,,,null,GW/jukebox.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,292122,blue,,,,null,GW/jukebox.jpg,GW/soldier.jpg,,,,,,,,,,,,
2068.5,,rt_thecrossant_black,293271,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,293374,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),295379,black_plus_sign,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),296201,blue,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,296705,blue,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
1225.5999999046326,,rt_thecrossant_black,297892,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,297997,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),300018,black_plus_sign,,,,null,GW/camera.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),301075,green,,,,null,GW/camera.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,301580,green,,,,null,GW/camera.jpg,GW/hat.jpg,,,,,,,,,,,,
980.3000001907349,,rt_thecrossant_black,302533,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,302640,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),304647,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),305700,blue,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,306204,blue,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1490.5,,rt_thecrossant_black,307161,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,307274,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),309279,black_plus_sign,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),310080,blue,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,310584,blue,,,,null,GW/paint.jpg,GW/globe.jpg,,,,,,,,,,,,
1556.1999998092651,,rt_thecrossant_black,311793,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,311897,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),313903,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/globe.jpg,,,,,,,,,,,,
